question,query,db_name,query_category,instructions,db_type,generated_query,reason,error_msg,exact_match,correct,error_query_gen,error_db_exec,timeout,latency_seconds,tokens_used,k_shot_prompt,glossary,table_metadata_string,table_aliases,prev_invalid_sql,prev_error_msg,question_0,query_0,question_1,query_1,cot_instructions,cot_pregen,cost_in_cents
Which author had the most publications in the year 2021 and how many publications did he/she have that year?,"SELECT {author.name, author.aid}, COUNT(publication.pid) AS publication_count FROM writes JOIN author ON writes.aid = author.aid JOIN publication ON writes.pid = publication.pid WHERE publication.year = 2021 GROUP BY {} ORDER BY publication_count DESC NULLS LAST LIMIT 1;",academic,table_join,,postgres,"SELECT a.name,
       COUNT(p.pid) AS publication_count
FROM author a
JOIN writes w ON a.aid = w.aid
JOIN publication p ON w.pid = p.pid
WHERE EXTRACT(YEAR
              FROM p.publication_date) = 2021
GROUP BY a.name
ORDER BY publication_count DESC
LIMIT 1;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedColumn) column p.publication_date does not exist
LINE 7:               FROM p.publication_date) = 2021
                           ^

[SQL: SELECT a.name,
       COUNT(p.pid) AS publication_count
FROM author a
JOIN writes w ON a.aid = w.aid
JOIN publication p ON w.pid = p.pid
WHERE EXTRACT(YEAR
              FROM p.publication_date) = 2021
GROUP BY a.name
ORDER BY publication_count DESC
LIMIT 1;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,4.49,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- author AS a
-- domain AS d
-- writes AS w
-- journal AS j
-- keyword AS k
-- conference AS co
-- publication AS p
-- organization AS o
-- domain_author AS da
-- domain_journal AS dj
-- domain_keyword AS dk
-- domain_conference AS dc
-- domain_publication AS dp
-- publication_keyword AS pk
",,,,,,,,False,n/a
How long has it been in days since the last admitted student? Give the answer as an integer.,SELECT CURRENT_DATE - max(admit_term) AS duration_since_last_admitted_student FROM student;,advising,date_functions,,postgres,"SELECT EXTRACT(DAY
               FROM CURRENT_DATE - MAX(admit_term)) AS days_since_last_admitted_student
FROM student;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedFunction) function pg_catalog.extract(unknown, integer) does not exist
LINE 1: SELECT EXTRACT(DAY
               ^
HINT:  No function matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT EXTRACT(DAY
               FROM CURRENT_DATE - MAX(admit_term)) AS days_since_last_admitted_student
FROM student;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,4.63,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
How many students were predicted to graduate in the last 10 years?,"SELECT count(*) AS num_students_graduated FROM student WHERE predicted_graduation_semester >= DATE_TRUNC('year', CURRENT_DATE) - interval '10 year';",advising,date_functions,,postgres,"SELECT COUNT(*)
FROM student
WHERE EXTRACT(YEAR
              FROM predicted_graduation_semester) BETWEEN EXTRACT(YEAR
                                                                  FROM CURRENT_DATE) - 10 AND EXTRACT(YEAR
                                                                                                      FROM CURRENT_DATE);",,,0,1,0,0,0,4.88,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
Return the course id's that are offered in either semesters 1 or 2 and ends before 1pm and had an instructor on thursday,SELECT DISTINCT co.course_id FROM course_offering co JOIN offering_instructor oi ON co.offering_id = oi.offering_id WHERE (co.semester = 1 OR co.semester = 2) AND co.end_time < '13:00:00' AND co.thursday IS NOT NULL;,advising,date_functions,,postgres,"SELECT DISTINCT co.course_id
FROM course_offering co
JOIN offering_instructor oi ON co.offering_id = oi.offering_id
JOIN instructor i ON oi.instructor_id = i.instructor_id
WHERE co.semester IN (1,
                      2)
  AND co.end_time < INTERVAL '13:00'
  AND i.thursday IS NOT NULL;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedColumn) column i.thursday does not exist
LINE 8:   AND i.thursday IS NOT NULL;
              ^
HINT:  Perhaps you meant to reference the column ""co.thursday"".

[SQL: SELECT DISTINCT co.course_id
FROM course_offering co
JOIN offering_instructor oi ON co.offering_id = oi.offering_id
JOIN instructor i ON oi.instructor_id = i.instructor_id
WHERE co.semester IN (1,
                      2)
  AND co.end_time < INTERVAL '13:00'
  AND i.thursday IS NOT NULL;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,5.46,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
What month were most students admitted? Return the no. of students and the month as a date,"SELECT date_trunc('month', s.admit_term) AS month, COUNT(*) AS total_students FROM student s GROUP BY MONTH ORDER BY total_students DESC LIMIT 1;SELECT TO_CHAR(DATE_TRUNC('month', s.admit_term), 'YYYY-MM') AS month, COUNT(*) AS total_students FROM student s GROUP BY month ORDER BY total_students DESC LIMIT 1;SELECT date_trunc('month', admit_term)::date AS MONTH, COUNT(*) AS num_students FROM student GROUP BY MONTH ORDER BY COUNT(*) DESC LIMIT 1;",advising,date_functions,,postgres,"SELECT EXTRACT(MONTH
               FROM admit_term) AS admission_month,
       COUNT(*) AS num_students
FROM student
GROUP BY admission_month
ORDER BY num_students DESC
LIMIT 1;",,INCORRECT RESULTS,0,0,0,0,0,4.92,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
What's the average predicted time to graduation since admission in no. of days?,SELECT avg(predicted_graduation_semester - admit_term) AS average_predicted_time_to_graduation FROM student;,advising,date_functions,,postgres,"SELECT AVG(EXtract('day'
                   FROM predicted_graduation_semester - admit_term)) AS avg_predicted_time_to_graduation
FROM student;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedFunction) function pg_catalog.extract(unknown, integer) does not exist
LINE 1: SELECT AVG(EXtract('day'
                   ^
HINT:  No function matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT AVG(EXtract('day'
                   FROM predicted_graduation_semester - admit_term)) AS avg_predicted_time_to_graduation
FROM student;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,4.65,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
How many course offerings have a final exam and how many do not?,"SELECT course_offering.has_final_exam, COUNT(offering_id) AS num_courses FROM course_offering GROUP BY course_offering.has_final_exam;SELECT COUNT(CASE WHEN co.has_final_exam THEN 1 END) AS num_with_final_exam, COUNT(CASE WHEN NOT co.has_final_exam THEN 1 END) AS num_without_final_exam FROM course_offering co;",advising,group_by,,postgres,"SELECT SUM(CASE
               WHEN has_final_exam THEN 1
               ELSE 0
           END) AS with_final_exam,
       COUNT(*) - SUM(CASE
                          WHEN has_final_exam THEN 1
                          ELSE 0
                      END) AS without_final_exam
FROM course_offering;",,,0,1,0,0,0,5.01,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
How many courses are offered for each semester id?,"SELECT course_offering.semester, COUNT(DISTINCT course_offering.course_id) AS num_courses FROM course_offering GROUP BY course_offering.semester ORDER BY course_offering.semester;SELECT semester.semester_id, COUNT(DISTINCT course_offering.course_id) AS num_courses FROM semester LEFT JOIN course_offering ON semester.semester_id = course_offering.semester GROUP BY semester.semester_id;",advising,group_by,,postgres,"SELECT s.semester_id,
       COUNT(DISTINCT co.course_id) AS num_courses_offered
FROM semester s
LEFT JOIN course_offering co ON s.semester_id = co.semester
GROUP BY s.semester_id;",,,0,1,0,0,0,4.96,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
How many courses does each department offer?,"SELECT course.department, COUNT(DISTINCT course.course_id) AS num_courses FROM course GROUP BY course.department ORDER BY num_courses DESC NULLS LAST;",advising,group_by,,postgres,"SELECT department,
       COUNT(*) AS num_courses
FROM course
GROUP BY department;",,,0,1,0,0,0,4.42,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
What is the average clarity score for each instructor who taught a course?,"SELECT {i.name, i.instructor_id}, AVG(c.clarity_score) FROM course c JOIN course_offering co ON c.course_id = co.course_id JOIN offering_instructor oi ON co.offering_id = oi.offering_id JOIN instructor i ON oi.instructor_id = i.instructor_id GROUP BY {};",advising,group_by,,postgres,"SELECT i.name AS instructor_name,
       AVG(c.clarity_score) AS avg_clarity_score
FROM instructor i
JOIN offering_instructor oi ON i.instructor_id = oi.instructor_id
JOIN course_offering co ON oi.offering_id = co.offering_id
JOIN course c ON co.course_id = c.course_id
GROUP BY i.name;",,,0,1,0,0,0,5.38,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
What is the total number of students who found the instructor to be hilarious per course id?,"SELECT course_tags_count.course_id, SUM(course_tags_count.hilarious) AS total_hilarious FROM course_tags_count GROUP BY course_tags_count.course_id;",advising,group_by,,postgres,"SELECT co.course_id,
       COUNT(*) AS hilarious_students
FROM course_tags_count ctc
JOIN student_record sr ON ctc.course_id = sr.course_id
AND ctc.hilarious > 0
GROUP BY co.course_id;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedTable) missing FROM-clause entry for table ""co""
LINE 1: SELECT co.course_id,
               ^

[SQL: SELECT co.course_id,
       COUNT(*) AS hilarious_students
FROM course_tags_count ctc
JOIN student_record sr ON ctc.course_id = sr.course_id
AND ctc.hilarious > 0
GROUP BY co.course_id;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,5.05,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
Return the student IDs who have taken an in-person course and have gotten a grade of A or C.,"SELECT DISTINCT student_id FROM student_record WHERE student_record.how = 'in-person' AND student_record.grade IN ('A', 'C');",advising,instruct,"
Follow the instructions below to generate the query:
Always filter strings with an exact match.
When asked for specific students or courses, do not return duplicates.
",postgres,"SELECT DISTINCT sr.student_id
FROM student_record sr
JOIN course_offering co ON sr.offering_id = co.offering_id
WHERE sr.how = 'in-person'
  AND sr.grade IN ('A',
                   'C');",,,0,1,0,0,0,4.95,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
"What are the easiness scores for courses in the ""Computer Science"" department? Show both courses and scores.","SELECT {course.name, course.course_id, course.number}, course.easiness_score FROM course WHERE course.department = 'Computer Science';",advising,instruct,"
Follow the instructions below to generate the query:
Always filter names using exact string matching
",postgres,"SELECT c.name AS course_name,
       co.easiness_score AS easiness_score
FROM course c
JOIN course_offering co ON c.course_id = co.course_id
WHERE c.department = 'Computer Science';",,"EXECUTION ERROR: (psycopg2.errors.UndefinedColumn) column co.easiness_score does not exist
LINE 2:        co.easiness_score AS easiness_score
               ^
HINT:  Perhaps you meant to reference the column ""c.easiness_score"".

[SQL: SELECT c.name AS course_name,
       co.easiness_score AS easiness_score
FROM course c
JOIN course_offering co ON c.course_id = co.course_id
WHERE c.department = 'Computer Science';]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,4.87,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
