question,query,db_name,query_category,instructions,db_type,generated_query,reason,error_msg,exact_match,correct,error_query_gen,error_db_exec,timeout,latency_seconds,tokens_used,k_shot_prompt,glossary,table_metadata_string,table_aliases,prev_invalid_sql,prev_error_msg,question_0,query_0,question_1,query_1,cot_instructions,cot_pregen,cost_in_cents
How many students were predicted to graduate in the last 10 years?,"SELECT count(*) AS num_students_graduated FROM student WHERE predicted_graduation_semester >= DATE_TRUNC('year', CURRENT_DATE) - interval '10 year';",advising,date_functions,,postgres,"SELECT COUNT(*) AS number_of_students_predicted_to Graduate
FROM student
WHERE predicted_graduation_semester >= NOW() - INTERVAL '10 years';",,"EXECUTION ERROR: (psycopg2.errors.SyntaxError) syntax error at or near ""Graduate""
LINE 1: SELECT COUNT(*) AS number_of_students_predicted_to Graduate
                                                           ^

[SQL: SELECT COUNT(*) AS number_of_students_predicted_to Graduate
FROM student
WHERE predicted_graduation_semester >= NOW() - INTERVAL '10 years';]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,5.98,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
Return the course id's that are offered in either semesters 1 or 2 and ends before 1pm and had an instructor on thursday,SELECT DISTINCT co.course_id FROM course_offering co JOIN offering_instructor oi ON co.offering_id = oi.offering_id WHERE (co.semester = 1 OR co.semester = 2) AND co.end_time < '13:00:00' AND co.thursday IS NOT NULL;,advising,date_functions,,postgres,"SELECT DISTINCT co.course_id
FROM course_offering co
JOIN semester s ON co.semester = s.semester_id
JOIN instructor_in_course ic ON co.offering_id = ic.offering_id
WHERE (s.year,
       s.semester) IN (('2023',
                        '1'), ('2023',
                               '2'))
  AND co.end_time < '13:00:00'
  AND ic.thursday IS NOT NULL;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedTable) relation ""instructor_in_course"" does not exist
LINE 4: JOIN instructor_in_course ic ON co.offering_id = ic.offering...
             ^

[SQL: SELECT DISTINCT co.course_id
FROM course_offering co
JOIN semester s ON co.semester = s.semester_id
JOIN instructor_in_course ic ON co.offering_id = ic.offering_id
WHERE (s.year,
       s.semester) IN (('2023',
                        '1'), ('2023',
                               '2'))
  AND co.end_time < '13:00:00'
  AND ic.thursday IS NOT NULL;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,7.43,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
What month were most students admitted? Return the no. of students and the month as a date,"SELECT date_trunc('month', s.admit_term) AS month, COUNT(*) AS total_students FROM student s GROUP BY MONTH ORDER BY total_students DESC LIMIT 1;SELECT TO_CHAR(DATE_TRUNC('month', s.admit_term), 'YYYY-MM') AS month, COUNT(*) AS total_students FROM student s GROUP BY month ORDER BY total_students DESC LIMIT 1;SELECT date_trunc('month', admit_term)::date AS MONTH, COUNT(*) AS num_students FROM student GROUP BY MONTH ORDER BY COUNT(*) DESC LIMIT 1;",advising,date_functions,,postgres,"SELECT COUNT(*) AS num_students,
       TO_DATE(SUBSTR(admit_term, 1, 7), 'YYYY-MM') AS admission_month
FROM student
GROUP BY TO_DATE(SUBSTR(admit_term, 1, 7), 'YYYY-MM')
ORDER BY COUNT(*) DESC
LIMIT 1;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedFunction) function substr(date, integer, integer) does not exist
LINE 2:        TO_DATE(SUBSTR(admit_term, 1, 7), 'YYYY-MM') AS admis...
                       ^
HINT:  No function matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT COUNT(*) AS num_students,
       TO_DATE(SUBSTR(admit_term, 1, 7), 'YYYY-MM') AS admission_month
FROM student
GROUP BY TO_DATE(SUBSTR(admit_term, 1, 7), 'YYYY-MM')
ORDER BY COUNT(*) DESC
LIMIT 1;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,7.08,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
What's the average predicted time to graduation since admission in no. of days?,SELECT avg(predicted_graduation_semester - admit_term) AS average_predicted_time_to_graduation FROM student;,advising,date_functions,,postgres,"SELECT AVG(julianday(predicted_graduation_semester) - julianday(admit_term)) AS avg_days_to_graduate
FROM student;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedFunction) function julianday(date) does not exist
LINE 1: SELECT AVG(julianday(predicted_graduation_semester) - julian...
                   ^
HINT:  No function matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT AVG(julianday(predicted_graduation_semester) - julianday(admit_term)) AS avg_days_to_graduate
FROM student;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,5.78,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
How many course offerings have a final exam and how many do not?,"SELECT course_offering.has_final_exam, COUNT(offering_id) AS num_courses FROM course_offering GROUP BY course_offering.has_final_exam;SELECT COUNT(CASE WHEN co.has_final_exam THEN 1 END) AS num_with_final_exam, COUNT(CASE WHEN NOT co.has_final_exam THEN 1 END) AS num_without_final_exam FROM course_offering co;",advising,group_by,,postgres,"SELECT SUM(CASE
               WHEN has_final_exam THEN 1
               ELSE 0
           END) AS courses_with_final_exam,
       SUM(CASE
               WHEN NOT has_final_exam THEN 1
               ELSE 0
           END) AS courses_without_final_exam
FROM course_offering;",,,0,1,0,0,0,4.98,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
How many courses are offered for each semester id?,"SELECT course_offering.semester, COUNT(DISTINCT course_offering.course_id) AS num_courses FROM course_offering GROUP BY course_offering.semester ORDER BY course_offering.semester;SELECT semester.semester_id, COUNT(DISTINCT course_offering.course_id) AS num_courses FROM semester LEFT JOIN course_offering ON semester.semester_id = course_offering.semester GROUP BY semester.semester_id;",advising,group_by,,postgres,"SELECT s.semester_id,
       COUNT(co.course_id) AS num_courses
FROM course_offering co
JOIN semester s ON co.semester = s.semester_id
GROUP BY s.semester_id;",,,0,1,0,0,0,6.38,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
How many courses does each department offer?,"SELECT course.department, COUNT(DISTINCT course.course_id) AS num_courses FROM course GROUP BY course.department ORDER BY num_courses DESC NULLS LAST;",advising,group_by,,postgres,"SELECT department,
       COUNT(DISTINCT course_id) AS num_courses
FROM course
GROUP BY department;",,,0,1,0,0,0,4.80,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
What is the average clarity score for each instructor who taught a course?,"SELECT {i.name, i.instructor_id}, AVG(c.clarity_score) FROM course c JOIN course_offering co ON c.course_id = co.course_id JOIN offering_instructor oi ON co.offering_id = oi.offering_id JOIN instructor i ON oi.instructor_id = i.instructor_id GROUP BY {};",advising,group_by,,postgres,"SELECT i.instructor_id,
       i.name,
       AVG(c.clarity_score) AS average_clarity_score
FROM course c
JOIN course_offering co ON c.course_id = co.course_id
JOIN offering_instructor oi ON co.offering_id = oi.offering_id
JOIN comment_instructor ci ON oi.instructor_id = ci.instructor_id
AND c.course_id = ci.course_id
JOIN instructor i ON ci.instructor_id = i.instructor_id
GROUP BY i.instructor_id,
         i.name;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedColumn) column ci.course_id does not exist
LINE 8: AND c.course_id = ci.course_id
                          ^
HINT:  Perhaps you meant to reference the column ""c.course_id"" or the column ""co.course_id"".

[SQL: SELECT i.instructor_id,
       i.name,
       AVG(c.clarity_score) AS average_clarity_score
FROM course c
JOIN course_offering co ON c.course_id = co.course_id
JOIN offering_instructor oi ON co.offering_id = oi.offering_id
JOIN comment_instructor ci ON oi.instructor_id = ci.instructor_id
AND c.course_id = ci.course_id
JOIN instructor i ON ci.instructor_id = i.instructor_id
GROUP BY i.instructor_id,
         i.name;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,7.28,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
What is the total number of students who found the instructor to be hilarious per course id?,"SELECT course_tags_count.course_id, SUM(course_tags_count.hilarious) AS total_hilarious FROM course_tags_count GROUP BY course_tags_count.course_id;",advising,group_by,,postgres,"SELECT c.course_id,
       SUM(ctc.hilarious) AS total_hilarious_students
FROM course_tags_count ctc
JOIN course_offering co ON ctc.course_id = co.course_id
JOIN offering_instructor oi ON co.offering_id = oi.offering_id
GROUP BY c.course_id;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedTable) missing FROM-clause entry for table ""c""
LINE 1: SELECT c.course_id,
               ^

[SQL: SELECT c.course_id,
       SUM(ctc.hilarious) AS total_hilarious_students
FROM course_tags_count ctc
JOIN course_offering co ON ctc.course_id = co.course_id
JOIN offering_instructor oi ON co.offering_id = oi.offering_id
GROUP BY c.course_id;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,7.50,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
Return the student IDs who have taken an in-person course and have gotten a grade of A or C.,"SELECT DISTINCT student_id FROM student_record WHERE student_record.how = 'in-person' AND student_record.grade IN ('A', 'C');",advising,instruct,"
Follow the instructions below to generate the query:
Always filter strings with an exact match.
When asked for specific students or courses, do not return duplicates.
",postgres,"SELECT sr.student_id
FROM student_record sr
WHERE sr.how = 'in-person'
  AND (sr.grade = 'A'
       OR sr.grade = 'C');",,,0,1,0,0,0,5.76,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
"What are the easiness scores for courses in the ""Computer Science"" department? Show both courses and scores.","SELECT {course.name, course.course_id, course.number}, course.easiness_score FROM course WHERE course.department = 'Computer Science';",advising,instruct,"
Follow the instructions below to generate the query:
Always filter names using exact string matching
",postgres,"SELECT c.name AS course_name,
       ce.easiness_score
FROM course c
JOIN program_course pc ON c.course_id = pc.course_id
JOIN program p ON pc.program_id = p.program_id
JOIN course_offering co ON c.course_id = co.course_id
JOIN course ce ON c.course_id = ce.course_id
WHERE p.name = 'Computer Science';",,INCORRECT RESULTS,0,0,0,0,0,6.79,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
What are the names of all the courses offered by the department of Computer Science?,SELECT course.name FROM course WHERE course.department ILIKE '%Computer Science%' ORDER BY course.name ASC NULLS LAST;,advising,instruct,"
Follow the instructions below to generate the query:
Filter strings using ILIKE.
Use the student_record table for all information relating to students' choices and their course.
",postgres,"SELECT name
FROM course
WHERE department = 'Computer Science';",,,0,1,0,0,0,4.47,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
What is the average GPA of students in the program mathematics?,SELECT AVG(student.total_gpa) FROM student JOIN program ON student.program_id = program.program_id WHERE LOWER(program.name) = 'mathematics';,advising,instruct,"
Follow the instructions below to generate the query:
Match strings case-insensitively
",postgres,"SELECT AVG(total_gpa) AS average_gpa
FROM student
JOIN program_course ON student.program_id = program_course.program_id
JOIN program ON program_course.program_id = program.program_id
WHERE program.name = 'Mathematics';",,,0,1,0,0,0,4.92,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- area AS a
-- course AS c
-- program AS p
-- student AS s
-- semester AS se
-- instructor AS i
-- program_course AS pc
-- student_record AS sr
-- course_offering AS co
-- course_tags_count AS ctc
-- comment_instructor AS ci
-- course_prerequisite AS cp
-- offering_instructor AS oi
-- program_requirement AS pr
",,,,,,,,False,n/a
